tarih,ev_sahibi,deplasman,sonuc,skor,sezon,ev_puan_ort,ev_gol_ort,ev_yenilen_gol_ort,ev_galibiyet_orani,ev_lig_sirasi,dep_puan_ort,dep_gol_ort,dep_yenilen_gol_ort,dep_galibiyet_orani,dep_lig_sirasi
2023-03-19,Sivasspor,Ankaragucu,1,2-0,2022,1.4210526315789473,1.236842105263158,1.4210526315789473,0.3684210526315789,7,1.0526315789473684,1.2105263157894737,1.368421052631579,0.21052631578947367,17
2023-03-18,Besiktas,İstanbulspor,1,3-1,2022,1.4736842105263157,1.368421052631579,1.236842105263158,0.42105263157894735,6,0.42105263157894735,0.7105263157894737,2.1052631578947367,0.10526315789473684,20
2023-03-18,Adana Demirspor,Antalyaspor,1,2-0,2022,1.1578947368421053,1.4210526315789473,1.605263157894737,0.2631578947368421,12,1.2894736842105263,1.1578947368421053,1.2894736842105263,0.3157894736842105,10
2023-03-17,Konyaspor,Galatasaray,1,2-1,2022,1.0789473684210527,1.0526315789473684,1.394736842105263,0.23684210526315788,16,2.6842105263157894,2.4210526315789473,0.6842105263157895,0.868421052631579,1
2023-03-13,İstanbulspor,Sivasspor,1,3-0,2022,0.42105263157894735,0.7105263157894737,2.1052631578947367,0.10526315789473684,20,1.4210526315789473,1.236842105263158,1.4210526315789473,0.3684210526315789,7
2023-03-12,Trabzonspor,Adana Demirspor,1,4-1,2022,1.763157894736842,1.8157894736842106,1.3157894736842106,0.5526315789473685,3,1.1578947368421053,1.4210526315789473,1.605263157894737,0.2631578947368421,12
2023-03-12,Hatayspor,Konyaspor,2,0-3,2022,1.0789473684210527,1.1842105263157894,1.368421052631579,0.23684210526315788,15,1.0789473684210527,1.0526315789473684,1.394736842105263,0.23684210526315788,16
2023-03-12,Ankaragucu,Alanyaspor,1,2-0,2022,1.0526315789473684,1.2105263157894737,1.368421052631579,0.21052631578947367,17,1.368421052631579,1.394736842105263,1.3157894736842106,0.3157894736842105,8
2023-03-12,Istanbul Basaksehir,Besiktas,2,0-2,2022,1.605263157894737,1.5,1.131578947368421,0.47368421052631576,4,1.4736842105263157,1.368421052631579,1.236842105263158,0.42105263157894735,6
2023-03-11,Galatasaray,Kasimpasa,1,1-0,2022,2.6842105263157894,2.4210526315789473,0.6842105263157895,0.868421052631579,1,1.4736842105263157,1.631578947368421,1.7105263157894737,0.42105263157894735,5
2023-03-11,Antalyaspor,Kayserispor,1,4-0,2022,1.2894736842105263,1.1578947368421053,1.2894736842105263,0.3157894736842105,10,1.105263157894737,1.1578947368421053,1.5,0.2894736842105263,14
2023-03-06,Kasimpasa,Antalyaspor,1,3-1,2022,1.4736842105263157,1.631578947368421,1.7105263157894737,0.42105263157894735,5,1.2894736842105263,1.1578947368421053,1.2894736842105263,0.3157894736842105,10
2023-03-05,Gazişehir Gaziantep,Galatasaray,2,0-3,2022,1.1578947368421053,1.3157894736842106,1.5,0.3157894736842105,11,2.6842105263157894,2.4210526315789473,0.6842105263157895,0.868421052631579,1
2023-03-05,Besiktas,Ankaragucu,1,2-1,2022,1.4736842105263157,1.368421052631579,1.236842105263158,0.42105263157894735,6,1.0526315789473684,1.2105263157894737,1.368421052631579,0.21052631578947367,17
2023-03-05,Adana Demirspor,Hatayspor,1,3-0,2022,1.1578947368421053,1.4210526315789473,1.605263157894737,0.2631578947368421,12,1.0789473684210527,1.1842105263157894,1.368421052631579,0.23684210526315788,15
2023-03-04,Kayserispor,Fenerbahce,2,1-2,2022,1.105263157894737,1.1578947368421053,1.5,0.2894736842105263,14,2.6052631578947367,2.6052631578947367,0.8157894736842105,0.8157894736842105,2
2023-03-04,Fatih Karagümrük,Sivasspor,1,4-3,2022,1.0526315789473684,1.2894736842105263,1.368421052631579,0.2631578947368421,18,1.4210526315789473,1.236842105263158,1.4210526315789473,0.3684210526315789,7
2023-03-03,Alanyaspor,Istanbul Basaksehir,1,1-0,2022,1.368421052631579,1.394736842105263,1.3157894736842106,0.3157894736842105,8,1.605263157894737,1.5,1.131578947368421,0.47368421052631576,4
2023-02-26,Besiktas,Antalyaspor,X,0-0,2022,1.4736842105263157,1.368421052631579,1.236842105263158,0.42105263157894735,6,1.2894736842105263,1.1578947368421053,1.2894736842105263,0.3157894736842105,10
2023-02-25,Fenerbahce,Konyaspor,1,4-0,2022,2.6052631578947367,2.6052631578947367,0.8157894736842105,0.8157894736842105,2,1.0789473684210527,1.0526315789473684,1.394736842105263,0.23684210526315788,16
2023-02-05,Galatasaray,Trabzonspor,1,2-1,2022,2.6842105263157894,2.4210526315789473,0.6842105263157895,0.868421052631579,1,1.763157894736842,1.8157894736842106,1.3157894736842106,0.5526315789473685,3
2023-02-05,Hatayspor,Kasimpasa,1,1-0,2022,1.0789473684210527,1.1842105263157894,1.368421052631579,0.23684210526315788,15,1.4736842105263157,1.631578947368421,1.7105263157894737,0.42105263157894735,5
2023-02-05,İstanbulspor,Alanyaspor,1,2-1,2022,0.42105263157894735,0.7105263157894737,2.1052631578947367,0.10526315789473684,20,1.368421052631579,1.394736842105263,1.3157894736842106,0.3157894736842105,8
2023-02-04,Ankaragucu,Fatih Karagümrük,2,0-2,2022,1.0526315789473684,1.2105263157894737,1.368421052631579,0.21052631578947367,17,1.0526315789473684,1.2894736842105263,1.368421052631579,0.2631578947368421,18
2023-02-04,Antalyaspor,Gazişehir Gaziantep,1,1-0,2022,1.2894736842105263,1.1578947368421053,1.2894736842105263,0.3157894736842105,10,1.1578947368421053,1.3157894736842106,1.5,0.3157894736842105,11
2023-02-04,Sivasspor,Besiktas,1,1-0,2022,1.4210526315789473,1.236842105263158,1.4210526315789473,0.3684210526315789,7,1.4736842105263157,1.368421052631579,1.236842105263158,0.42105263157894735,6
2023-02-02,Kayserispor,Istanbul Basaksehir,1,1-0,2022,1.105263157894737,1.1578947368421053,1.5,0.2894736842105263,14,1.605263157894737,1.5,1.131578947368421,0.47368421052631576,4
2023-02-02,Konyaspor,İstanbulspor,2,0-1,2022,1.0789473684210527,1.0526315789473684,1.394736842105263,0.23684210526315788,16,0.42105263157894735,0.7105263157894737,2.1052631578947367,0.10526315789473684,20
2023-02-02,Adana Demirspor,Fenerbahce,X,1-1,2022,1.1578947368421053,1.4210526315789473,1.605263157894737,0.2631578947368421,12,2.6052631578947367,2.6052631578947367,0.8157894736842105,0.8157894736842105,2
2023-02-01,Trabzonspor,Antalyaspor,1,2-0,2022,1.763157894736842,1.8157894736842106,1.3157894736842106,0.5526315789473685,3,1.2894736842105263,1.1578947368421053,1.2894736842105263,0.3157894736842105,10
2023-02-01,Gazişehir Gaziantep,Hatayspor,1,4-1,2022,1.1578947368421053,1.3157894736842106,1.5,0.3157894736842105,11,1.0789473684210527,1.1842105263157894,1.368421052631579,0.23684210526315788,15
2023-01-31,Fatih Karagümrük,Besiktas,X,1-1,2022,1.0526315789473684,1.2894736842105263,1.368421052631579,0.2631578947368421,18,1.4736842105263157,1.368421052631579,1.236842105263158,0.42105263157894735,6
2023-01-31,Alanyaspor,Sivasspor,2,0-3,2022,1.368421052631579,1.394736842105263,1.3157894736842106,0.3157894736842105,8,1.4210526315789473,1.236842105263158,1.4210526315789473,0.3684210526315789,7
2023-01-29,Fenerbahce,Kasimpasa,1,5-1,2022,2.6052631578947367,2.6052631578947367,0.8157894736842105,0.8157894736842105,2,1.4736842105263157,1.631578947368421,1.7105263157894737,0.42105263157894735,5
2023-01-29,Istanbul Basaksehir,Konyaspor,1,2-0,2022,1.605263157894737,1.5,1.131578947368421,0.47368421052631576,4,1.0789473684210527,1.0526315789473684,1.394736842105263,0.23684210526315788,16
2023-01-29,İstanbulspor,Kayserispor,2,2-4,2022,0.42105263157894735,0.7105263157894737,2.1052631578947367,0.10526315789473684,20,1.105263157894737,1.1578947368421053,1.5,0.2894736842105263,14
2023-01-28,Hatayspor,Trabzonspor,1,2-1,2022,1.0789473684210527,1.1842105263157894,1.368421052631579,0.23684210526315788,15,1.763157894736842,1.8157894736842106,1.3157894736842106,0.5526315789473685,3
2023-01-28,Ankaragucu,Gazişehir Gaziantep,2,0-2,2022,1.0526315789473684,1.2105263157894737,1.368421052631579,0.21052631578947367,17,1.1578947368421053,1.3157894736842106,1.5,0.3157894736842105,11
2023-01-28,Sivasspor,Adana Demirspor,2,1-2,2022,1.4210526315789473,1.236842105263158,1.4210526315789473,0.3684210526315789,7,1.1578947368421053,1.4210526315789473,1.605263157894737,0.2631578947368421,12
2023-01-27,Besiktas,Alanyaspor,1,3-0,2022,1.4736842105263157,1.368421052631579,1.236842105263158,0.42105263157894735,6,1.368421052631579,1.394736842105263,1.3157894736842106,0.3157894736842105,8
2023-01-23,Konyaspor,Ankaragucu,2,0-1,2022,1.0789473684210527,1.0526315789473684,1.394736842105263,0.23684210526315788,16,1.0526315789473684,1.2105263157894737,1.368421052631579,0.21052631578947367,17
2023-01-22,Kayserispor,Besiktas,2,0-2,2022,1.105263157894737,1.1578947368421053,1.5,0.2894736842105263,14,1.4736842105263157,1.368421052631579,1.236842105263158,0.42105263157894735,6
2023-01-22,Alanyaspor,Fatih Karagümrük,X,2-2,2022,1.368421052631579,1.394736842105263,1.3157894736842106,0.3157894736842105,8,1.0526315789473684,1.2894736842105263,1.368421052631579,0.2631578947368421,18
2023-01-22,Gazişehir Gaziantep,Sivasspor,2,1-2,2022,1.1578947368421053,1.3157894736842106,1.5,0.3157894736842105,11,1.4210526315789473,1.236842105263158,1.4210526315789473,0.3684210526315789,7
2023-01-22,Trabzonspor,İstanbulspor,1,4-0,2022,1.763157894736842,1.8157894736842106,1.3157894736842106,0.5526315789473685,3,0.42105263157894735,0.7105263157894737,2.1052631578947367,0.10526315789473684,20
2023-01-21,Galatasaray,Antalyaspor,1,2-1,2022,2.6842105263157894,2.4210526315789473,0.6842105263157895,0.868421052631579,1,1.2894736842105263,1.1578947368421053,1.2894736842105263,0.3157894736842105,10
2023-01-21,Kasimpasa,Istanbul Basaksehir,2,1-3,2022,1.4736842105263157,1.631578947368421,1.7105263157894737,0.42105263157894735,5,1.605263157894737,1.5,1.131578947368421,0.47368421052631576,4
2023-01-15,Gazişehir Gaziantep,Fenerbahce,2,1-2,2022,1.1578947368421053,1.3157894736842106,1.5,0.3157894736842105,11,2.6052631578947367,2.6052631578947367,0.8157894736842105,0.8157894736842105,2
2023-01-15,Kasimpasa,Fatih Karagümrük,X,2-2,2022,1.4736842105263157,1.631578947368421,1.7105263157894737,0.42105263157894735,5,1.0526315789473684,1.2894736842105263,1.368421052631579,0.2631578947368421,18
2023-01-14,Trabzonspor,Istanbul Basaksehir,1,1-0,2022,1.763157894736842,1.8157894736842106,1.3157894736842106,0.5526315789473685,3,1.605263157894737,1.5,1.131578947368421,0.47368421052631576,4
2023-01-14,Adana Demirspor,Ankaragucu,1,3-1,2022,1.1578947368421053,1.4210526315789473,1.605263157894737,0.2631578947368421,12,1.0526315789473684,1.2105263157894737,1.368421052631579,0.21052631578947367,17
2023-01-14,Konyaspor,Besiktas,2,1-2,2022,1.0789473684210527,1.0526315789473684,1.394736842105263,0.23684210526315788,16,1.4736842105263157,1.368421052631579,1.236842105263158,0.42105263157894735,6
2023-01-13,Galatasaray,Hatayspor,1,4-0,2022,2.6842105263157894,2.4210526315789473,0.6842105263157895,0.868421052631579,1,1.0789473684210527,1.1842105263157894,1.368421052631579,0.23684210526315788,15
2023-01-13,Kayserispor,Sivasspor,1,4-1,2022,1.105263157894737,1.1578947368421053,1.5,0.2894736842105263,14,1.4210526315789473,1.236842105263158,1.4210526315789473,0.3684210526315789,7
2023-01-09,İstanbulspor,Gazişehir Gaziantep,X,1-1,2022,0.42105263157894735,0.7105263157894737,2.1052631578947367,0.10526315789473684,20,1.1578947368421053,1.3157894736842106,1.5,0.3157894736842105,11
2023-01-09,Alanyaspor,Trabzonspor,1,5-0,2022,1.368421052631579,1.394736842105263,1.3157894736842106,0.3157894736842105,8,1.763157894736842,1.8157894736842106,1.3157894736842106,0.5526315789473685,3
2023-01-09,Istanbul Basaksehir,Adana Demirspor,1,2-1,2022,1.605263157894737,1.5,1.131578947368421,0.47368421052631576,4,1.1578947368421053,1.4210526315789473,1.605263157894737,0.2631578947368421,12
2023-01-08,Fenerbahce,Galatasaray,2,0-3,2022,2.6052631578947367,2.6052631578947367,0.8157894736842105,0.8157894736842105,2,2.6842105263157894,2.4210526315789473,0.6842105263157895,0.868421052631579,1
2023-01-08,Ankaragucu,Kayserispor,1,2-1,2022,1.0526315789473684,1.2105263157894737,1.368421052631579,0.21052631578947367,17,1.105263157894737,1.1578947368421053,1.5,0.2894736842105263,14
2023-01-08,Fatih Karagümrük,Konyaspor,X,3-3,2022,1.0526315789473684,1.2894736842105263,1.368421052631579,0.2631578947368421,18,1.0789473684210527,1.0526315789473684,1.394736842105263,0.23684210526315788,16
2023-01-07,Besiktas,Kasimpasa,1,2-1,2022,1.4736842105263157,1.368421052631579,1.236842105263158,0.42105263157894735,6,1.4736842105263157,1.631578947368421,1.7105263157894737,0.42105263157894735,5
2023-01-07,Hatayspor,Antalyaspor,X,0-0,2022,1.0789473684210527,1.1842105263157894,1.368421052631579,0.23684210526315788,15,1.2894736842105263,1.1578947368421053,1.2894736842105263,0.3157894736842105,10
2023-01-05,Adana Demirspor,İstanbulspor,1,6-0,2022,1.1578947368421053,1.4210526315789473,1.605263157894737,0.2631578947368421,12,0.42105263157894735,0.7105263157894737,2.1052631578947367,0.10526315789473684,20
2023-01-05,Gazişehir Gaziantep,Istanbul Basaksehir,X,1-1,2022,1.1578947368421053,1.3157894736842106,1.5,0.3157894736842105,11,1.605263157894737,1.5,1.131578947368421,0.47368421052631576,4
2023-01-04,Konyaspor,Sivasspor,X,2-2,2022,1.0789473684210527,1.0526315789473684,1.394736842105263,0.23684210526315788,16,1.4210526315789473,1.236842105263158,1.4210526315789473,0.3684210526315789,7
2023-01-04,Kasimpasa,Alanyaspor,1,4-1,2022,1.4736842105263157,1.631578947368421,1.7105263157894737,0.42105263157894735,5,1.368421052631579,1.394736842105263,1.3157894736842106,0.3157894736842105,8
2023-01-04,Kayserispor,Fatih Karagümrük,2,2-4,2022,1.105263157894737,1.1578947368421053,1.5,0.2894736842105263,14,1.0526315789473684,1.2894736842105263,1.368421052631579,0.2631578947368421,18
2023-01-04,Galatasaray,Ankaragucu,1,2-1,2022,2.6842105263157894,2.4210526315789473,0.6842105263157895,0.868421052631579,1,1.0526315789473684,1.2105263157894737,1.368421052631579,0.21052631578947367,17
2023-01-03,Antalyaspor,Fenerbahce,2,1-2,2022,1.2894736842105263,1.1578947368421053,1.2894736842105263,0.3157894736842105,10,2.6052631578947367,2.6052631578947367,0.8157894736842105,0.8157894736842105,2
2022-12-29,Besiktas,Adana Demirspor,1,1-0,2022,1.4736842105263157,1.368421052631579,1.236842105263158,0.42105263157894735,6,1.1578947368421053,1.4210526315789473,1.605263157894737,0.2631578947368421,12
2022-12-29,Sivasspor,Galatasaray,2,1-2,2022,1.4210526315789473,1.236842105263158,1.4210526315789473,0.3684210526315789,7,2.6842105263157894,2.4210526315789473,0.6842105263157895,0.868421052631579,1
2022-12-28,Fatih Karagümrük,Trabzonspor,1,4-1,2022,1.0526315789473684,1.2894736842105263,1.368421052631579,0.2631578947368421,18,1.763157894736842,1.8157894736842106,1.3157894736842106,0.5526315789473685,3
2022-12-28,İstanbulspor,Kasimpasa,1,2-1,2022,0.42105263157894735,0.7105263157894737,2.1052631578947367,0.10526315789473684,20,1.4736842105263157,1.631578947368421,1.7105263157894737,0.42105263157894735,5
2022-12-28,Alanyaspor,Kayserispor,1,3-1,2022,1.368421052631579,1.394736842105263,1.3157894736842106,0.3157894736842105,8,1.105263157894737,1.1578947368421053,1.5,0.2894736842105263,14
2022-12-27,Fenerbahce,Hatayspor,1,4-0,2022,2.6052631578947367,2.6052631578947367,0.8157894736842105,0.8157894736842105,2,1.0789473684210527,1.1842105263157894,1.368421052631579,0.23684210526315788,15
2022-12-27,Istanbul Basaksehir,Antalyaspor,1,2-0,2022,1.605263157894737,1.5,1.131578947368421,0.47368421052631576,4,1.2894736842105263,1.1578947368421053,1.2894736842105263,0.3157894736842105,10
2022-12-25,Gazişehir Gaziantep,Besiktas,X,1-1,2022,1.1578947368421053,1.3157894736842106,1.5,0.3157894736842105,11,1.4736842105263157,1.368421052631579,1.236842105263158,0.42105263157894735,6
2022-12-25,Konyaspor,Alanyaspor,X,2-2,2022,1.0789473684210527,1.0526315789473684,1.394736842105263,0.23684210526315788,16,1.368421052631579,1.394736842105263,1.3157894736842106,0.3157894736842105,8
2022-12-25,Adana Demirspor,Fatih Karagümrük,1,2-1,2022,1.1578947368421053,1.4210526315789473,1.605263157894737,0.2631578947368421,12,1.0526315789473684,1.2894736842105263,1.368421052631579,0.2631578947368421,18
2022-12-25,Galatasaray,İstanbulspor,1,2-1,2022,2.6842105263157894,2.4210526315789473,0.6842105263157895,0.868421052631579,1,0.42105263157894735,0.7105263157894737,2.1052631578947367,0.10526315789473684,20
2022-12-24,Kasimpasa,Sivasspor,2,1-2,2022,1.4736842105263157,1.631578947368421,1.7105263157894737,0.42105263157894735,5,1.4210526315789473,1.236842105263158,1.4210526315789473,0.3684210526315789,7
2022-12-24,Trabzonspor,Fenerbahce,1,2-0,2022,1.763157894736842,1.8157894736842106,1.3157894736842106,0.5526315789473685,3,2.6052631578947367,2.6052631578947367,0.8157894736842105,0.8157894736842105,2
2022-12-23,Antalyaspor,Ankaragucu,2,0-2,2022,1.2894736842105263,1.1578947368421053,1.2894736842105263,0.3157894736842105,10,1.0526315789473684,1.2105263157894737,1.368421052631579,0.21052631578947367,17
2022-11-13,İstanbulspor,Hatayspor,2,0-1,2022,0.42105263157894735,0.7105263157894737,2.1052631578947367,0.10526315789473684,20,1.0789473684210527,1.1842105263157894,1.368421052631579,0.23684210526315788,15
2022-11-13,Kayserispor,Konyaspor,2,1-2,2022,1.105263157894737,1.1578947368421053,1.5,0.2894736842105263,14,1.0789473684210527,1.0526315789473684,1.394736842105263,0.23684210526315788,16
2022-11-13,Fatih Karagümrük,Gazişehir Gaziantep,X,3-3,2022,1.0526315789473684,1.2894736842105263,1.368421052631579,0.2631578947368421,18,1.1578947368421053,1.3157894736842106,1.5,0.3157894736842105,11
2022-11-12,Istanbul Basaksehir,Galatasaray,2,0-7,2022,1.605263157894737,1.5,1.131578947368421,0.47368421052631576,4,2.6842105263157894,2.4210526315789473,0.6842105263157895,0.868421052631579,1
2022-11-11,Ankaragucu,Trabzonspor,X,1-1,2022,1.0526315789473684,1.2105263157894737,1.368421052631579,0.21052631578947367,17,1.763157894736842,1.8157894736842106,1.3157894736842106,0.5526315789473685,3
2022-11-11,Alanyaspor,Adana Demirspor,X,0-0,2022,1.368421052631579,1.394736842105263,1.3157894736842106,0.3157894736842105,8,1.1578947368421053,1.4210526315789473,1.605263157894737,0.2631578947368421,12
2022-11-07,Fenerbahce,Sivasspor,1,1-0,2022,2.6052631578947367,2.6052631578947367,0.8157894736842105,0.8157894736842105,2,1.4210526315789473,1.236842105263158,1.4210526315789473,0.3684210526315789,7
